RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
102001,0,United States,country,,226464.0,225849.0,226543.0,227654.0,228643.0,229651.0,230791.0,232345.0,234074.0,236345.0,238240.0,239197.0,239662.0,240609.0,241845.0,242975.0,244870.0,246330.0,248301.0,250031.0,251816.0,249695.0,247768.0,250862.0,258964.0,268787.0,275280.0,280388.0,282051.0,282152.0,283495.0,287303.0,293361.0,298872.0,303520.0,306359.0,308034.0,310430.0,313236.0,317528.0,319334.0,320237.0,322969.0,329018.0,337963.0,342933.0,344503.0,339179.0,334201.0,328931.0,326744.0,323644.0,319813.0,317610.0,319945.0,324937.0,329246.0,333899.0,336777.0,339746.0,339952.0,339774.0,338799.0,336101.0,334503.0,335121.0,339431.0,345202.0,349125.0,352081.0,355144.0,357383.0,358468.0,358221.0
394913,1,"New York, NY",msa,NY,397636.0,395248.0,395611.0,396926.0,396567.0,396767.0,398680.0,399915.0,402437.0,401636.0,404645.0,403390.0,404016.0,404264.0,409195.0,412499.0,419230.0,423948.0,426462.0,428242.0,433085.0,437356.0,436672.0,430774.0,433568.0,445681.0,464014.0,479724.0,487554.0,490516.0,495015.0,499133.0,505452.0,507139.0,512491.0,515426.0,519798.0,521171.0,523852.0,525398.0,528070.0,529391.0,533438.0,538358.0,544177.0,550840.0,558755.0,566487.0,567927.0,564142.0,558025.0,554579.0,549354.0,547472.0,546613.0,549648.0,553411.0,560443.0,571350.0,582605.0,594157.0,597856.0,600868.0,599538.0,603185.0,605647.0,608658.0,612170.0,617987.0,627793.0,641076.0,651363.0,655123.0,654488.0
753899,2,"Los Angeles, CA",msa,CA,673718.0,669784.0,670135.0,668451.0,663329.0,660396.0,658581.0,664983.0,667306.0,669733.0,672861.0,678417.0,680131.0,679442.0,678398.0,682727.0,689555.0,696678.0,706720.0,713752.0,709084.0,700791.0,697297.0,714853.0,739996.0,757278.0,767611.0,769994.0,772947.0,778602.0,789997.0,803439.0,815887.0,828561.0,839388.0,842911.0,845532.0,843945.0,848351.0,852711.0,863675.0,871056.0,881485.0,890647.0,910393.0,927413.0,930375.0,911296.0,890608.0,875179.0,871713.0,867881.0,863736.0,858271.0,857484.0,858852.0,861166.0,865919.0,874120.0,887540.0,905696.0,914569.0,920307.0,922001.0,919376.0,917801.0,923357.0,932840.0,948535.0,958927.0,969256.0,970001.0,956885.0,944886.0
394463,3,"Chicago, IL",msa,IL,229945.0,228880.0,229653.0,231949.0,231769.0,233545.0,235955.0,239438.0,240862.0,241189.0,239422.0,237788.0,235468.0,235679.0,237617.0,240224.0,242965.0,243625.0,245415.0,249321.0,253107.0,250310.0,243682.0,242952.0,250974.0,262163.0,269049.0,271903.0,272428.0,272626.0,274469.0,277432.0,282183.0,285309.0,284583.0,279976.0,275438.0,274744.0,276580.0,279148.0,279964.0,280843.0,282586.0,284214.0,287503.0,288204.0,291588.0,289535.0,285668.0,281630.0,280378.0,281249.0,280240.0,278820.0,280267.0,283148.0,286331.0,288563.0,292013.0,296130.0,300970.0,302584.0,301650.0,299654.0,298526.0,300513.0,302807.0,306239.0,308296.0,311049.0,315312.0,320457.0,320957.0,322567.0
394514,4,"Dallas, TX",msa,TX,258925.0,254695.0,252172.0,251891.0,252191.0,251552.0,251539.0,252982.0,256605.0,261811.0,264278.0,265946.0,265616.0,263957.0,263763.0,264269.0,265722.0,267054.0,267488.0,267349.0,270107.0,268998.0,271182.0,275726.0,283828.0,288968.0,292955.0,297665.0,299201.0,298328.0,303095.0,309426.0,318667.0,327814.0,336923.0,344627.0,346138.0,346908.0,348831.0,352991.0,356227.0,360278.0,366187.0,373006.0,387058.0,400094.0,409008.0,408270.0,402981.0,396826.0,391362.0,387130.0,379024.0,373820.0,371928.0,373969.0,376779.0,379474.0,383818.0,387880.0,388869.0,386956.0,384004.0,383444.0,381933.0,383066.0,385045.0,389886.0,391964.0,393948.0,392894.0,392275.0,391197.0,390032.0
394692,5,"Houston, TX",msa,TX,221749.0,219240.0,218567.0,219567.0,221261.0,222021.0,222286.0,222787.0,224054.0,227651.0,229829.0,230605.0,230336.0,228923.0,229089.0,229334.0,231864.0,233481.0,235778.0,234659.0,234928.0,232300.0,234015.0,239693.0,247714.0,251433.0,254131.0,259466.0,263446.0,265825.0,269597.0,275878.0,283980.0,290047.0,294847.0,296918.0,297299.0,294996.0,296701.0,301810.0,306942.0,310129.0,314827.0,316981.0,323731.0,330233.0,337098.0,337950.0,333015.0,329451.0,324702.0,322032.0,316549.0,314971.0,315165.0,315398.0,317453.0,319114.0,323106.0,,,325685.0,325808.0,326143.0,324052.0,323780.0,327205.0,329153.0,333613.0,334277.0,338313.0,338581.0,336331.0,336605.0
395209,6,"Washington, DC",msa,VA,400673.0,403644.0,406891.0,407471.0,410939.0,413765.0,418875.0,420800.0,421710.0,418119.0,415148.0,413081.0,414422.0,414984.0,420180.0,424394.0,430223.0,429669.0,433822.0,439206.0,445770.0,440206.0,432691.0,436517.0,447301.0,458228.0,457911.0,455959.0,453887.0,455657.0,457495.0,462649.0,467480.0,474023.0,477162.0,477571.0,476662.0,476441.0,480282.0,482483.0,483630.0,479015.0,479544.0,486983.0,499577.0,511121.0,511520.0,504683.0,495977.0,491809.0,493324.0,493769.0,488407.0,482382.0,488344.0,496424.0,508264.0,513838.0,521350.0,525699.0,529560.0,532318.0,539312.0,540273.0,544048.0,541236.0,548871.0,560929.0,577986.0,588243.0,593907.0,592610.0,589471.0,588576.0
394974,7,"Philadelphia, PA",msa,PA,215596.0,217091.0,217802.0,218437.0,218044.0,216032.0,217453.0,220200.0,226090.0,226312.0,227501.0,227703.0,230004.0,229828.0,231358.0,233424.0,236261.0,238861.0,240669.0,243848.0,251091.0,249213.0,245070.0,241743.0,248537.0,259240.0,263561.0,266386.0,266793.0,269240.0,271049.0,270590.0,269145.0,268135.0,271436.0,274568.0,278952.0,280678.0,283175.0,284213.0,282861.0,281097.0,278754.0,279358.0,282043.0,289306.0,296786.0,299439.0,298817.0,298012.0,299302.0,300942.0,300837.0,298611.0,297483.0,299398.0,302618.0,306671.0,309165.0,314049.0,318033.0,318251.0,321117.0,323221.0,326613.0,327521.0,327776.0,329734.0,332514.0,336728.0,341385.0,343159.0,346064.0,345839.0
394856,8,"Miami, FL",msa,FL,306045.0,306229.0,311180.0,313472.0,314979.0,313771.0,314602.0,315319.0,314980.0,315031.0,314458.0,316701.0,318387.0,321741.0,323524.0,326478.0,328744.0,332850.0,336154.0,339001.0,338949.0,335481.0,333707.0,338322.0,346882.0,354890.0,360914.0,366718.0,372604.0,376343.0,380988.0,387297.0,396023.0,402809.0,410192.0,413912.0,417647.0,417614.0,419575.0,425224.0,432542.0,439843.0,449471.0,459412.0,472782.0,482634.0,489336.0,491490.0,488077.0,488882.0,488069.0,488841.0,483659.0,483570.0,487146.0,495105.0,503359.0,511911.0,522070.0,524508.0,526197.0,526292.0,533497.0,534845.0,535533.0,534576.0,544361.0,554547.0,563843.0,566076.0,568851.0,565471.0,559802.0,553631.0
394347,9,"Atlanta, GA",msa,GA,210112.0,210642.0,211354.0,216328.0,215074.0,216059.0,217063.0,219371.0,219814.0,221411.0,223087.0,225059.0,226009.0,226991.0,228273.0,229830.0,231532.0,233227.0,235905.0,239647.0,244788.0,241883.0,239170.0,239799.0,251031.0,261066.0,266952.0,269362.0,270138.0,272054.0,274713.0,279013.0,284804.0,288624.0,296261.0,300439.0,307186.0,312212.0,321801.0,328822.0,333360.0,332639.0,335547.0,338881.0,345455.0,350787.0,354902.0,355177.0,352401.0,349257.0,346955.0,345896.0,342892.0,341975.0,343564.0,347542.0,349419.0,350232.0,354891.0,359297.0,364280.0,364324.0,363935.0,360603.0,356537.0,355263.0,359211.0,365006.0,367351.0,368150.0,371379.0,373949.0,374047.0,372924.0
394404,10,"Boston, MA",msa,MA,446275.0,443167.0,442344.0,441498.0,441770.0,443578.0,448461.0,454908.0,456508.0,458890.0,456493.0,457114.0,453947.0,457162.0,459714.0,460861.0,463778.0,466965.0,474203.0,484279.0,494180.0,493789.0,488265.0,486164.0,500691.0,522493.0,537083.0,539262.0,537016.0,539019.0,546108.0,554750.0,567231.0,578646.0,590687.0,593864.0,596317.0,593688.0,594013.0,598585.0,601236.0,600829.0,599982.0,610871.0,628814.0,648701.0,661077.0,662093.0,656909.0,646712.0,641652.0,637035.0,627620.0,619092.0,612003.0,619389.0,630948.0,649380.0,664105.0,679946.0,683928.0,682061.0,679590.0,676302.0,669655.0,664984.0,669882.0,689555.0,699064.0,709558.0,715028.0,720162.0,719604.0,711178.0
394976,11,"Phoenix, AZ",msa,AZ,260968.0,260517.0,260217.0,260885.0,261635.0,263554.0,264471.0,266839.0,267104.0,269108.0,270831.0,272958.0,275155.0,276737.0,279740.0,281652.0,284488.0,287755.0,292123.0,296907.0,298463.0,298050.0,298829.0,304654.0,313865.0,322354.0,328636.0,333282.0,335594.0,340397.0,347025.0,356434.0,364643.0,375154.0,384780.0,394159.0,400503.0,407319.0,413836.0,420698.0,426599.0,432858.0,440728.0,450044.0,461113.0,469596.0,473910.0,469163.0,460453.0,451421.0,448260.0,442010.0,434202.0,426809.0,422536.0,424127.0,425867.0,431754.0,436560.0,439574.0,441733.0,442437.0,444215.0,447947.0,450461.0,450615.0,450764.0,453312.0,458337.0,459493.0,457875.0,453202.0,450269.0,449622.0
395057,12,"San Francisco, CA",msa,CA,914225.0,909528.0,919549.0,922355.0,911400.0,894974.0,902236.0,913886.0,923932.0,922322.0,921163.0,912082.0,898608.0,896265.0,910060.0,916406.0,922477.0,913876.0,921290.0,925906.0,923601.0,915690.0,919673.0,950151.0,989999.0,1024395.0,1037734.0,,1041479.0,1053140.0,1079932.0,1113390.0,1156284.0,1186742.0,1212408.0,1214196.0,1212687.0,1212530.0,1209012.0,1209592.0,1191619.0,1190479.0,1216925.0,1257056.0,1303091.0,1324251.0,1330847.0,1293865.0,1245591.0,1213105.0,1201755.0,1188167.0,1163780.0,1133242.0,1104703.0,1113812.0,1128802.0,1150508.0,1166807.0,1174385.0,1185802.0,1193626.0,1203953.0,1221421.0,1200803.0,1187718.0,1190255.0,1225543.0,1265845.0,1276471.0,1263309.0,1250546.0,1223361.0,1227286.0
395025,13,"Riverside, CA",msa,CA,357138.0,358934.0,357990.0,357008.0,353865.0,353692.0,355471.0,358001.0,360331.0,363133.0,365201.0,367249.0,369323.0,372474.0,376308.0,377009.0,377422.0,377477.0,380808.0,384891.0,383942.0,382539.0,384584.0,394282.0,406618.0,417593.0,424835.0,430113.0,434262.0,438599.0,444646.0,452858.0,463049.0,472402.0,480643.0,486983.0,493057.0,496300.0,501030.0,505720.0,514283.0,521584.0,528503.0,536336.0,546242.0,554010.0,556466.0,549021.0,542332.0,534736.0,531456.0,520499.0,511799.0,505536.0,510616.0,512987.0,517735.0,522197.0,526845.0,528888.0,530663.0,530598.0,535647.0,537660.0,542225.0,543352.0,546437.0,553572.0,562934.0,566412.0,568048.0,567217.0,568218.0,566336.0
394532,14,"Detroit, MI",msa,MI,167704.0,164852.0,161695.0,162730.0,163502.0,162338.0,163686.0,165302.0,167460.0,169090.0,170953.0,175661.0,176464.0,176506.0,174217.0,174721.0,175298.0,176338.0,176001.0,180803.0,186938.0,182529.0,182346.0,186789.0,197770.0,201651.0,199843.0,203639.0,203052.0,202544.0,199051.0,197077.0,199830.0,207233.0,212203.0,214938.0,214658.0,216640.0,217496.0,218673.0,217677.0,213786.0,213081.0,210901.0,214768.0,218421.0,226810.0,230971.0,231731.0,225712.0,223056.0,218546.0,214886.0,209571.0,214035.0,216363.0,219214.0,220123.0,226029.0,230571.0,230207.0,228206.0,227033.0,225504.0,224356.0,222457.0,224893.0,226705.0,232865.0,237129.0,241843.0,244907.0,244684.0,250302.0
395078,15,"Seattle, WA",msa,WA,460019.0,453473.0,449424.0,447728.0,448980.0,451857.0,462243.0,471476.0,480067.0,485247.0,484649.0,481806.0,477102.0,475503.0,479734.0,483968.0,495307.0,498655.0,509479.0,515746.0,522690.0,513668.0,513210.0,518764.0,540360.0,558708.0,571956.0,578101.0,576381.0,581297.0,589807.0,608819.0,627223.0,650407.0,661789.0,670443.0,667053.0,662704.0,662071.0,662068.0,668994.0,668914.0,685580.0,710293.0,746719.0,762544.0,755598.0,731626.0,710099.0,703247.0,703950.0,700171.0,688321.0,677120.0,671285.0,671489.0,671813.0,682701.0,697644.0,706752.0,710066.0,707916.0,713566.0,716529.0,714065.0,706788.0,709230.0,723051.0,739497.0,748709.0,752378.0,758488.0,759381.0,756642.0
394865,16,"Minneapolis, MN",msa,MN,250662.0,250628.0,253353.0,255630.0,257706.0,259860.0,261992.0,266046.0,267434.0,268521.0,268399.0,268818.0,270026.0,270073.0,271327.0,272498.0,275161.0,275310.0,276630.0,279641.0,283607.0,282750.0,281137.0,283464.0,291383.0,298159.0,304385.0,306275.0,307990.0,306752.0,308109.0,311087.0,315815.0,321478.0,325127.0,327721.0,330002.0,332823.0,335647.0,335903.0,334497.0,333197.0,332322.0,335211.0,341467.0,349925.0,355547.0,355713.0,352275.0,350342.0,348776.0,347384.0,342494.0,341123.0,339952.0,341181.0,340888.0,343104.0,349755.0,354801.0,361325.0,361303.0,359441.0,356766.0,352654.0,351771.0,351974.0,353221.0,358150.0,359835.0,364255.0,363648.0,364745.0,366271.0
395056,17,"San Diego, CA",msa,CA,615612.0,616743.0,612790.0,607582.0,601728.0,598732.0,596998.0,597779.0,603996.0,606422.0,615581.0,615651.0,618469.0,612849.0,615317.0,619919.0,627335.0,632432.0,639365.0,642723.0,642846.0,633890.0,632384.0,647231.0,667720.0,690949.0,696321.0,698293.0,700395.0,705497.0,717978.0,728129.0,742376.0,759844.0,775434.0,783402.0,779133.0,782427.0,785992.0,797386.0,803678.0,816144.0,830996.0,851305.0,872956.0,886422.0,884805.0,871320.0,850848.0,841983.0,834614.0,828727.0,815418.0,803454.0,801894.0,810195.0,821994.0,830843.0,836271.0,846519.0,868345.0,878677.0,879637.0,871029.0,861288.0,860918.0,866290.0,882606.0,893437.0,896355.0,905989.0,905266.0,896708.0,887158.0
395148,18,"Tampa, FL",msa,FL,210295.0,209265.0,209660.0,211962.0,213075.0,212759.0,212926.0,214159.0,216813.0,218135.0,220197.0,222090.0,223402.0,223987.0,224833.0,225782.0,227508.0,229833.0,232521.0,233637.0,235171.0,235353.0,237313.0,240029.0,244762.0,251476.0,256383.0,262317.0,264665.0,267377.0,267919.0,269813.0,273253.0,280218.0,289235.0,295271.0,300813.0,306753.0,312762.0,319209.0,323953.0,334114.0,343764.0,353943.0,359781.0,366303.0,370776.0,373733.0,371061.0,367169.0,366417.0,364169.0,364290.0,359777.0,361918.0,365362.0,369249.0,371969.0,372113.0,374888.0,377097.0,376080.0,376371.0,378355.0,380981.0,382117.0,381819.0,384484.0,385464.0,386543.0,387227.0,386427.0,382419.0,378790.0
394530,19,"Denver, CO",msa,CO,412778.0,411581.0,411822.0,410615.0,411897.0,412938.0,412597.0,413848.0,416271.0,419568.0,421067.0,422752.0,423541.0,425087.0,425950.0,427826.0,428594.0,431814.0,436780.0,446961.0,447567.0,443145.0,436722.0,443547.0,455758.0,469379.0,479823.0,487364.0,488772.0,487263.0,492612.0,509575.0,527985.0,543697.0,552356.0,559490.0,561931.0,563667.0,564575.0,569733.0,576409.0,584473.0,594567.0,606848.0,622320.0,629974.0,631919.0,626233.0,620280.0,615625.0,611343.0,606114.0,598062.0,590420.0,587462.0,588492.0,592300.0,598702.0,596456.0,592913.0,587747.0,588709.0,589324.0,581848.0,573410.0,568566.0,572048.0,581344.0,590047.0,596689.0,600928.0,603153.0,604809.0,601329.0
394358,20,"Baltimore, MD",msa,MD,269687.0,272916.0,272115.0,271383.0,267646.0,266164.0,263550.0,268280.0,273138.0,277229.0,277696.0,278181.0,277891.0,280882.0,281454.0,282263.0,282337.0,284170.0,285848.0,290767.0,299674.0,299804.0,293696.0,288551.0,297239.0,304542.0,310986.0,310748.0,308566.0,307222.0,306001.0,304558.0,299177.0,298921.0,302205.0,304513.0,305265.0,308569.0,315773.0,316313.0,314762.0,313998.0,315224.0,317960.0,318952.0,324406.0,326527.0,324705.0,323356.0,324467.0,324861.0,320790.0,316741.0,316115.0,320126.0,323079.0,327958.0,332031.0,336545.0,340905.0,343045.0,348065.0,347494.0,351207.0,349101.0,352848.0,354750.0,358762.0,362536.0,366324.0,372748.0,373345.0,370470.0,368529.0
395121,21,"St. Louis, MO",msa,MO,169354.0,170991.0,172866.0,173263.0,173470.0,174871.0,174728.0,176450.0,175394.0,175589.0,176456.0,175896.0,176921.0,175083.0,177130.0,178268.0,179999.0,181158.0,180025.0,181509.0,184134.0,187262.0,188914.0,191615.0,193524.0,197656.0,200347.0,204151.0,203409.0,199832.0,199032.0,197908.0,199108.0,199342.0,203542.0,207656.0,210377.0,213513.0,213727.0,214188.0,211730.0,210006.0,210066.0,210525.0,213855.0,214903.0,221687.0,223987.0,226668.0,223488.0,222814.0,221542.0,219392.0,215964.0,215919.0,215898.0,220116.0,220161.0,226673.0,230453.0,236044.0,235614.0,232778.0,228530.0,224573.0,222947.0,224219.0,227660.0,230054.0,234555.0,239183.0,246621.0,249902.0,249836.0
394943,22,"Orlando, FL",msa,FL,239711.0,240632.0,241598.0,243767.0,244748.0,246902.0,248067.0,248177.0,248359.0,249367.0,251417.0,253093.0,254278.0,255084.0,254754.0,253888.0,255853.0,258197.0,261160.0,261966.0,264192.0,265314.0,265939.0,267526.0,271558.0,275717.0,279611.0,283931.0,287071.0,288790.0,289682.0,293585.0,300235.0,306416.0,313950.0,321544.0,328744.0,333320.0,338680.0,345069.0,352085.0,357471.0,362860.0,370549.0,379855.0,388509.0,393337.0,393606.0,392458.0,389604.0,388809.0,388176.0,387074.0,383707.0,384034.0,386717.0,390924.0,395177.0,398883.0,403125.0,400794.0,400065.0,399826.0,402421.0,403943.0,401128.0,401716.0,403669.0,405948.0,406167.0,406891.0,407410.0,407549.0,405137.0
394458,23,"Charlotte, NC",msa,NC,215465.0,215484.0,215976.0,217067.0,217671.0,218917.0,220233.0,222478.0,225357.0,227308.0,230219.0,233033.0,231721.0,233244.0,234696.0,238497.0,241164.0,243134.0,246655.0,247133.0,250518.0,245943.0,246185.0,247880.0,257974.0,264396.0,271416.0,275559.0,277375.0,277846.0,278106.0,280960.0,284831.0,291026.0,296235.0,302097.0,306236.0,313248.0,319697.0,325642.0,329590.0,333851.0,337828.0,339731.0,345983.0,353806.0,361424.0,362239.0,359790.0,356148.0,352808.0,350595.0,345284.0,349114.0,347378.0,351204.0,346827.0,350783.0,357547.0,363492.0,367687.0,364816.0,368051.0,364948.0,363271.0,360658.0,366769.0,373449.0,379158.0,378852.0,383233.0,385760.0,387740.0,387489.0
395055,24,"San Antonio, TX",msa,TX,212447.0,211338.0,212271.0,211575.0,212601.0,211100.0,211686.0,213028.0,215659.0,217644.0,218760.0,220255.0,221046.0,221152.0,222933.0,221529.0,221986.0,222336.0,225321.0,227402.0,229383.0,229403.0,230503.0,234617.0,240573.0,245911.0,249850.0,252889.0,253846.0,253889.0,254632.0,256491.0,260520.0,264911.0,269997.0,277267.0,281918.0,285958.0,289966.0,294995.0,298473.0,299212.0,301037.0,305397.0,311645.0,319105.0,323628.0,324496.0,320390.0,319434.0,319909.0,317150.0,312806.0,307923.0,308257.0,306434.0,306591.0,306448.0,306488.0,308151.0,308175.0,308052.0,307952.0,306198.0,307310.0,306331.0,306688.0,306050.0,306866.0,306683.0,305727.0,306552.0,307302.0,307774.0
394998,25,"Portland, OR",msa,OR,387295.0,385478.0,386390.0,384769.0,386200.0,386103.0,389183.0,391322.0,393245.0,394783.0,395586.0,396254.0,395619.0,395966.0,398614.0,401964.0,402307.0,404796.0,405818.0,411353.0,411852.0,409851.0,409830.0,413968.0,423670.0,433645.0,442752.0,448914.0,451881.0,455212.0,464343.0,472155.0,483197.0,491249.0,500600.0,505460.0,509952.0,511206.0,515711.0,517276.0,521779.0,523252.0,527740.0,537203.0,545477.0,555301.0,558311.0,559512.0,552540.0,548068.0,542977.0,541712.0,533264.0,525820.0,523402.0,525298.0,530746.0,535713.0,542493.0,548720.0,547093.0,548024.0,546062.0,546822.0,545697.0,539984.0,539398.0,540958.0,551264.0,555932.0,557740.0,555191.0,555237.0,556054.0
395045,26,"Sacramento, CA",msa,CA,395845.0,394539.0,392564.0,393474.0,392802.0,393773.0,395412.0,396547.0,401056.0,405005.0,408636.0,409699.0,412021.0,411223.0,410275.0,409136.0,409562.0,410390.0,412166.0,419640.0,424824.0,423559.0,424420.0,433285.0,449957.0,462120.0,469287.0,472732.0,477259.0,481404.0,487211.0,497613.0,509066.0,522654.0,531586.0,537561.0,540322.0,542335.0,543474.0,548343.0,550096.0,553191.0,559233.0,573373.0,585132.0,590338.0,584915.0,578302.0,565085.0,555928.0,547258.0,546022.0,536630.0,535384.0,531636.0,532521.0,532349.0,534356.0,542676.0,551002.0,554040.0,558029.0,558592.0,558127.0,559560.0,556586.0,560569.0,558428.0,563294.0,566446.0,569441.0,568571.0,567439.0,568396.0
394982,27,"Pittsburgh, PA",msa,PA,152325.0,151889.0,150793.0,150494.0,152080.0,152330.0,153203.0,152060.0,152810.0,154236.0,155745.0,157637.0,159623.0,158813.0,159461.0,159161.0,159552.0,159630.0,159135.0,162331.0,169034.0,169081.0,167685.0,167295.0,171297.0,176221.0,176420.0,178786.0,177867.0,178414.0,177916.0,181667.0,182619.0,186828.0,191393.0,196755.0,197903.0,197073.0,193907.0,193003.0,191754.0,192095.0,191535.0,191016.0,192063.0,195654.0,198731.0,201264.0,200680.0,198136.0,195976.0,192300.0,188886.0,186368.0,186905.0,188327.0,190401.0,191571.0,197189.0,200453.0,203730.0,202917.0,199848.0,197479.0,195555.0,194479.0,198162.0,200981.0,205818.0,208211.0,208905.0,211813.0,211232.0,209711.0
394466,28,"Cincinnati, OH",msa,OH,165250.0,166299.0,167321.0,169507.0,168238.0,168412.0,169188.0,172598.0,174059.0,174763.0,175233.0,175979.0,175283.0,175226.0,175391.0,176858.0,177234.0,178196.0,178614.0,183312.0,185019.0,184442.0,183258.0,185024.0,191924.0,195957.0,200641.0,202171.0,203822.0,202314.0,200579.0,198732.0,201773.0,204225.0,212227.0,215850.0,220439.0,220885.0,223850.0,228145.0,230935.0,230959.0,229567.0,228068.0,229915.0,233587.0,237513.0,237891.0,234823.0,233835.0,232688.0,225861.0,223329.0,219175.0,227408.0,228630.0,237998.0,243209.0,247300.0,249429.0,249625.0,251569.0,251558.0,252709.0,252817.0,251711.0,253799.0,256285.0,259311.0,263444.0,265045.0,270415.0,268385.0,272061.0
394355,29,"Austin, TX",msa,TX,314089.0,309968.0,312250.0,311712.0,313508.0,312298.0,308912.0,308995.0,313075.0,321880.0,330712.0,331257.0,328438.0,325336.0,328264.0,327966.0,331060.0,328749.0,333784.0,336642.0,340226.0,337988.0,339253.0,347741.0,358414.0,368940.0,374797.0,381879.0,386606.0,390007.0,403036.0,424131.0,455710.0,474505.0,486629.0,488041.0,487014.0,484590.0,478079.0,479246.0,481416.0,490893.0,501764.0,521915.0,542003.0,561508.0,562037.0,552273.0,535038.0,522648.0,513203.0,501739.0,486579.0,479132.0,468775.0,467225.0,462632.0,465171.0,471272.0,473343.0,476471.0,474799.0,474375.0,468950.0,468351.0,463524.0,466260.0,462007.0,466637.0,467134.0,470871.0,469239.0,465050.0,466136.0
394775,30,"Las Vegas, NV",msa,NV,273270.0,276198.0,279035.0,279527.0,279796.0,281703.0,282976.0,285875.0,285494.0,286604.0,285947.0,286755.0,287409.0,289836.0,292000.0,292408.0,292697.0,292703.0,297558.0,299450.0,300654.0,298863.0,300657.0,305250.0,310228.0,314182.0,318437.0,321975.0,324371.0,327592.0,331811.0,338667.0,344167.0,352001.0,360070.0,369985.0,378271.0,383636.0,386821.0,391615.0,398222.0,407045.0,417538.0,428301.0,439471.0,448362.0,451118.0,447239.0,435441.0,426975.0,420677.0,414861.0,409331.0,403986.0,403479.0,402651.0,402842.0,405930.0,408903.0,414282.0,416185.0,418211.0,420290.0,420538.0,424005.0,423060.0,429539.0,433666.0,440529.0,441021.0,442447.0,443201.0,444536.0,442992.0
394735,31,"Kansas City, MO",msa,MO,193130.0,193028.0,194166.0,197493.0,198427.0,200520.0,200854.0,205624.0,208014.0,211339.0,210865.0,210106.0,208712.0,207704.0,205843.0,204672.0,206465.0,209012.0,213079.0,217425.0,220578.0,219233.0,218741.0,221913.0,229083.0,236228.0,240672.0,242698.0,240353.0,240800.0,243194.0,245283.0,248067.0,249616.0,252928.0,254585.0,255336.0,257390.0,257985.0,259601.0,262256.0,262176.0,264183.0,268137.0,275512.0,284725.0,290190.0,291729.0,289960.0,286571.0,285910.0,281807.0,279128.0,275017.0,275638.0,276217.0,278590.0,281074.0,285410.0,290631.0,294393.0,293702.0,291679.0,290767.0,291027.0,290042.0,289680.0,288192.0,293993.0,297266.0,303446.0,303953.0,303789.0,306181.0
394492,32,"Columbus, OH",msa,OH,185217.0,185493.0,185722.0,186271.0,185140.0,183104.0,184327.0,184305.0,190552.0,193738.0,199190.0,196939.0,195164.0,191096.0,191687.0,191867.0,191912.0,192757.0,195174.0,201787.0,206508.0,208902.0,207418.0,209313.0,213200.0,219096.0,222725.0,223322.0,222732.0,220044.0,220486.0,224654.0,232126.0,237603.0,242354.0,245500.0,249768.0,252174.0,252912.0,254371.0,253133.0,252775.0,249705.0,250634.0,256176.0,264243.0,272189.0,276203.0,276567.0,274773.0,270996.0,269443.0,267455.0,264793.0,265024.0,267666.0,274593.0,280196.0,282918.0,283810.0,284288.0,283766.0,284251.0,280069.0,279197.0,277908.0,281388.0,283498.0,287873.0,291847.0,296934.0,298069.0,298660.0,296144.0
394705,34,"Indianapolis, IN",msa,IN,165077.0,165594.0,166437.0,166499.0,167024.0,170237.0,173254.0,174816.0,173964.0,174148.0,174178.0,176578.0,177723.0,178912.0,179133.0,178983.0,181178.0,182781.0,185217.0,187744.0,190470.0,193471.0,193475.0,196397.0,200775.0,206272.0,207987.0,206677.0,206822.0,206377.0,208605.0,208283.0,212244.0,215383.0,220060.0,223588.0,227729.0,231049.0,234829.0,236983.0,238747.0,237829.0,239462.0,240457.0,244422.0,247914.0,256177.0,259220.0,259962.0,257233.0,255548.0,253025.0,249773.0,249794.0,252001.0,254363.0,255831.0,256993.0,259188.0,261195.0,262707.0,263668.0,263010.0,260650.0,258742.0,260624.0,262094.0,266728.0,268246.0,273855.0,277120.0,277510.0,277489.0,275738.0
